id_clientes,cliente,endereco,id_concessionarias,data_inclusao,data_atualizacao
183538,Gabriela e Alves,"Passagem Savassi do Futuro, 1447",25,2025-04-04 00:00:01.393977+00:00,2025-04-04 00:00:01.393977+00:00
176704,Patrícia Leonardo Rodrigues,"Travessa Nossa Senhora do Progresso, 9410",23,2025-03-11 06:20:01.464403+00:00,2025-03-11 06:20:01.464403+00:00
178236,Simone das Moura,"Rodovia Sete de Setembro dos Viajantes, 5579",21,2025-03-16 14:00:01.759333+00:00,2025-03-16 14:00:01.759333+00:00
179768,Julia Juliana Monteiro,"Travessa Doutor dos Pinhais, 5871",9,2025-03-21 21:40:01.977902+00:00,2025-03-21 21:40:01.977902+00:00
181583,Lucas Paula Cavalcanti,"Alameda São Pedro dos Pinhais, 7254",25,2025-03-28 05:05:01.368412+00:00,2025-03-28 05:05:01.368412+00:00
183539,Lívia Fernando Nascimento,"Rua Rainha da Floresta, 6194",14,2025-04-04 00:05:01.706712+00:00,2025-04-04 00:05:01.706712+00:00
176705,Vanessa Márcia Cardoso,"Praça Marquês do Porto, 8951",16,2025-03-11 06:25:01.781423+00:00,2025-03-11 06:25:01.781423+00:00
178237,André Francisco Gomes,"Travessa Vitória da Esperança, 6757",25,2025-03-16 14:05:02.002163+00:00,2025-03-16 14:05:02.002163+00:00
179769,César Leonardo Pinto,"Beco Xavier dos Pinhais, 2587",2,2025-03-21 21:45:01.353403+00:00,2025-03-21 21:45:01.353403+00:00
181584,Juliana Samuel Carvalho,"Passagem Marquês do Pacífico, 7221",28,2025-03-28 05:10:01.549033+00:00,2025-03-28 05:10:01.549033+00:00
183540,Marcelo Felipe Castro,"Passagem Bandeirantes do Porto, 8851",15,2025-04-04 00:10:01.881981+00:00,2025-04-04 00:10:01.881981+00:00
176706,Henrique Márcia Almeida,"Largo Savassi da Pedra, 1205",25,2025-03-11 06:30:02.003471+00:00,2025-03-11 06:30:02.003471+00:00
178238,Camila Pedro Mendes,"Praça Voluntários da Praia, 3823",26,2025-03-16 14:10:01.171719+00:00,2025-03-16 14:10:01.171719+00:00
179770,Nathalia Lucas Araújo,"Alameda Internacional dos Pinhais, 4069",24,2025-03-21 21:50:01.544645+00:00,2025-03-21 21:50:01.544645+00:00
181585,Alexandre Luís Ribeiro,"Vila Barão do Progresso, 3907",5,2025-03-28 05:15:01.745527+00:00,2025-03-28 05:15:01.745527+00:00
183541,Juliana Samuel Souza,"Avenida Santa do Porto, 9713",19,2025-04-04 00:15:02.125285+00:00,2025-04-04 00:15:02.125285+00:00
176707,Rebeca Carolina Dias,"Via Vitória do Mar, 8145",11,2025-03-11 06:35:01.680423+00:00,2025-03-11 06:35:01.680423+00:00
178239,André Ricardo Gomes,"Alameda Tocantins das Estrelas, 8447",16,2025-03-16 14:15:01.326871+00:00,2025-03-16 14:15:01.326871+00:00
179771,Mariana Rafael Rodrigues,"Passagem Visconde da Praia, 5686",19,2025-03-21 21:55:01.727674+00:00,2025-03-21 21:55:01.727674+00:00
181586,Carlos e Barbosa,"Rodovia Tocantins da Tecnologia, 6922",14,2025-03-28 05:20:01.923129+00:00,2025-03-28 05:20:01.923129+00:00
183542,Clara de Campos,"Passagem Pinheiros das Dunas, 4827",27,2025-04-04 00:20:01.311811+00:00,2025-04-04 00:20:01.311811+00:00
176708,Nathalia e Rocha,"Alameda Imperador das Dunas, 4811",29,2025-03-11 06:40:01.917460+00:00,2025-03-11 06:40:01.917460+00:00
178240,Beatriz Gustavo Oliveira,"Rua Nossa Senhora da Vida, 8827",23,2025-03-16 14:20:01.786376+00:00,2025-03-16 14:20:01.786376+00:00
179772,Marcelo Antônio Mendes,"Beco Xavier da Floresta, 9569",27,2025-03-21 22:00:01.922406+00:00,2025-03-21 22:00:01.922406+00:00
181587,Mateus Antônio Pereira,"Passagem Voluntários das Dunas, 2360",29,2025-03-28 05:25:02.144437+00:00,2025-03-28 05:25:02.144437+00:00
183543,Camila Maria Oliveira,"Largo Savassi dos Santos, 6282",12,2025-04-04 00:25:01.576430+00:00,2025-04-04 00:25:01.576430+00:00
176709,Fernanda Lucas Pinto,"Travessa Atlântica da Aventura, 7294",11,2025-03-11 06:45:02.143999+00:00,2025-03-11 06:45:02.143999+00:00
178241,Henrique Samuel Moura,"Estrada Industrial da Aventura, 4357",24,2025-03-16 14:25:01.993704+00:00,2025-03-16 14:25:01.993704+00:00
179773,Patrícia Felipe Araújo,"Beco São João das Rosas, 6509",14,2025-03-21 22:05:02.140053+00:00,2025-03-21 22:05:02.140053+00:00
181588,Mariana Alice Barros,"Passagem Pinheiros da Saúde, 7717",26,2025-03-28 05:30:01.323082+00:00,2025-03-28 05:30:01.323082+00:00
183544,Mariana Samuel Moura,"Rua Juscelino do Futuro, 7463",25,2025-04-04 00:30:01.764538+00:00,2025-04-04 00:30:01.764538+00:00
176710,Beatriz Rosa Barros,"Beco Visconde dos Coqueiros, 9383",11,2025-03-11 06:50:01.316764+00:00,2025-03-11 06:50:01.316764+00:00
178242,Alexandre Clara Pinto,"Rua Duque das Rosas, 4857",8,2025-03-16 14:30:01.176905+00:00,2025-03-16 14:30:01.176905+00:00
179774,Rebeca Leonardo Carvalho,"Vila Vitória da Praia, 6486",5,2025-03-21 22:10:01.306243+00:00,2025-03-21 22:10:01.306243+00:00
181589,Larissa Leonardo Pinto,"Via Santo do Lago, 7638",2,2025-03-28 05:35:01.142903+00:00,2025-03-28 05:35:01.142903+00:00
183545,Rodrigo Clara Costa,"Via Kennedy da Tecnologia, 8355",21,2025-04-04 00:35:02.074502+00:00,2025-04-04 00:35:02.074502+00:00
176711,Leonardo Lucas Souza,"Estrada Vitória das Américas, 1046",21,2025-03-11 06:55:01.500360+00:00,2025-03-11 06:55:01.500360+00:00
178243,Carlos e Silva,"Travessa Coronel dos Pinhais, 5060",13,2025-03-16 14:35:01.336757+00:00,2025-03-16 14:35:01.336757+00:00
179775,Mateus Samuel Castro,"Rua Quintino das Rosas, 591",21,2025-03-21 22:15:01.512760+00:00,2025-03-21 22:15:01.512760+00:00
181590,Gustavo das Cardoso,"Beco Vitória da Lua, 4995",7,2025-03-28 05:40:01.304511+00:00,2025-03-28 05:40:01.304511+00:00
183546,Gabriel Rosa Ribeiro,"Via Palmeiras da Pedra, 3901",5,2025-04-04 00:40:01.229194+00:00,2025-04-04 00:40:01.229194+00:00
176712,Cristina Fábio Silva,"Praça Palmeiras da Prosperidade, 3899",13,2025-03-11 07:00:01.670326+00:00,2025-03-11 07:00:01.670326+00:00
178244,Bruno José Barbosa,"Avenida Marquês do Mar, 2415",25,2025-03-16 14:40:01.747394+00:00,2025-03-16 14:40:01.747394+00:00
179776,Felipe Fernando Gomes,"Avenida Brasil das Estrelas, 5544",26,2025-03-21 22:20:02.033842+00:00,2025-03-21 22:20:02.033842+00:00
181591,Gabriel dos Carvalho,"Rua Voluntários da Estação, 1387",13,2025-03-28 05:45:01.479946+00:00,2025-03-28 05:45:01.479946+00:00
183547,Gustavo Clara Oliveira,"Estrada Sete de Setembro do Pacífico, 1316",14,2025-04-04 00:45:01.392038+00:00,2025-04-04 00:45:01.392038+00:00
176713,Mateus da Alves,"Estrada Atlântica da Aventura, 2420",5,2025-03-11 07:05:01.936126+00:00,2025-03-11 07:05:01.936126+00:00
178245,Henrique Ana Nascimento,"Avenida Kennedy das Estrelas, 3107",23,2025-03-16 14:45:01.942085+00:00,2025-03-16 14:45:01.942085+00:00
179777,Simone José Gomes,"Travessa Independência do Bosque, 9082",12,2025-03-21 22:25:01.238646+00:00,2025-03-21 22:25:01.238646+00:00
181592,Larissa Fábio Ribeiro,"Vila Paulista da Estação, 9319",19,2025-03-28 05:50:01.705809+00:00,2025-03-28 05:50:01.705809+00:00
183548,Fernanda Ana Ribeiro,"Travessa Monteiro do Pacífico, 6205",23,2025-04-04 00:50:01.545929+00:00,2025-04-04 00:50:01.545929+00:00
176714,Lucas Samuel Campos,"Rua Amazonas dos Viajantes, 5540",19,2025-03-11 07:10:01.144399+00:00,2025-03-11 07:10:01.144399+00:00
178246,André do Cavalcanti,"Rodovia Sete de Setembro da Harmonia, 9427",21,2025-03-16 14:50:02.142347+00:00,2025-03-16 14:50:02.142347+00:00
179778,Alexandre Juliana Fernandes,"Rua Industrial dos Santos, 6539",16,2025-03-21 22:30:01.424855+00:00,2025-03-21 22:30:01.424855+00:00
181593,Lívia José Cavalcanti,"Vila Monteiro dos Navegantes, 4320",10,2025-03-28 05:55:01.884681+00:00,2025-03-28 05:55:01.884681+00:00
183549,Beatriz Antônio Nascimento,"Praça Rei do Futuro, 7040",25,2025-04-04 00:55:01.765074+00:00,2025-04-04 00:55:01.765074+00:00
176715,Gabriela Fábio Rocha,"Vila Paulista dos Navegantes, 4546",16,2025-03-11 07:15:01.315268+00:00,2025-03-11 07:15:01.315268+00:00
178247,Luiz dos Martins,"Alameda Palmeiras das Américas, 6093",3,2025-03-16 14:55:01.316062+00:00,2025-03-16 14:55:01.316062+00:00
179779,Beatriz Alice Almeida,"Rua Monteiro da Praia, 6233",11,2025-03-21 22:35:01.640489+00:00,2025-03-21 22:35:01.640489+00:00
181594,Tatiana Lucas Pinto,"Vila Santana dos Pinhais, 6044",25,2025-03-28 06:00:02.082075+00:00,2025-03-28 06:00:02.082075+00:00
183550,Carlos Luís Fernandes,"Rua Libertadores do Vale, 1214",28,2025-04-04 01:00:02.207056+00:00,2025-04-04 01:00:02.207056+00:00
176716,Renata das Silva,"Via Brasil da Esperança, 8820",15,2025-03-11 07:20:01.722102+00:00,2025-03-11 07:20:01.722102+00:00
178248,Lívia Ricardo Santos,"Rodovia Imperador das Acácias, 6246",15,2025-03-16 15:00:01.496235+00:00,2025-03-16 15:00:01.496235+00:00
179780,Gustavo Fábio Alves,"Travessa Padre da Esperança, 7139",19,2025-03-21 22:40:01.864829+00:00,2025-03-21 22:40:01.864829+00:00
181595,Gabriel José Gomes,"Avenida Monteiro do Lago, 3558",13,2025-03-28 06:05:01.277449+00:00,2025-03-28 06:05:01.277449+00:00
183551,Gabriela Carolina Lima,"Estrada Atlântica da Colina, 2883",25,2025-04-04 01:05:01.499170+00:00,2025-04-04 01:05:01.499170+00:00
176717,Isabela Carolina Martins,"Travessa Barão da Montanha, 9881",12,2025-03-11 07:25:02.144345+00:00,2025-03-11 07:25:02.144345+00:00
178249,Patrícia Paula Pinto,"Vila Kennedy da Prosperidade, 9143",4,2025-03-16 15:05:01.718412+00:00,2025-03-16 15:05:01.718412+00:00
179781,Diego Alice Lima,"Via Bandeirantes da Inovação, 4035",19,2025-03-21 22:45:02.055494+00:00,2025-03-21 22:45:02.055494+00:00
181596,Patrícia Juliana Mendes,"Rua Marquês do Campo, 4501",26,2025-03-28 06:10:01.500296+00:00,2025-03-28 06:10:01.500296+00:00
183552,Ana Luís Rodrigues,"Passagem Duque das Estrelas, 5971",26,2025-04-04 01:10:01.677724+00:00,2025-04-04 01:10:01.677724+00:00
176718,Simone da Dias,"Rua Juscelino dos Peixes, 543",29,2025-03-11 07:30:01.322226+00:00,2025-03-11 07:30:01.322226+00:00
178250,Alexandre Eduardo Dias,"Travessa Internacional da Fonte, 4063",8,2025-03-16 15:10:01.942207+00:00,2025-03-16 15:10:01.942207+00:00
179782,Diego de Monteiro,"Estrada Coronel da Vida, 6598",19,2025-03-21 22:50:01.223479+00:00,2025-03-21 22:50:01.223479+00:00
181597,Fernando Carolina Ribeiro,"Alameda Palmeiras do Campo, 3902",2,2025-03-28 06:15:01.686398+00:00,2025-03-28 06:15:01.686398+00:00
183553,Patrícia Rosa Ribeiro,"Beco Marquês do Futuro, 2856",29,2025-04-04 01:15:01.899782+00:00,2025-04-04 01:15:01.899782+00:00
176719,Renata Fernando Silva,"Rodovia Xavier das Américas, 1962",3,2025-03-11 07:35:01.492839+00:00,2025-03-11 07:35:01.492839+00:00
178251,Simone do Oliveira,"Vila Rei da Liberdade, 1943",21,2025-03-16 15:15:01.130624+00:00,2025-03-16 15:15:01.130624+00:00
179783,Nathalia Rafael Oliveira,"Vila Internacional da Prosperidade, 7995",25,2025-03-21 22:55:01.414178+00:00,2025-03-21 22:55:01.414178+00:00
181598,Henrique Juliana Alves,"Passagem Brasil dos Viajantes, 7971",25,2025-03-28 06:20:02.019756+00:00,2025-03-28 06:20:02.019756+00:00
183554,Beatriz Fernando Pereira,"Vila Santo dos Peixes, 1806",2,2025-04-04 01:20:02.184467+00:00,2025-04-04 01:20:02.184467+00:00
176720,Cristina Fernando Lima,"Beco Marechal dos Pássaros, 4913",24,2025-03-11 07:40:01.704669+00:00,2025-03-11 07:40:01.704669+00:00
178252,Tiago de Barros,"Via Marquês do Lago, 1386",13,2025-03-16 15:20:01.287118+00:00,2025-03-16 15:20:01.287118+00:00
179784,Renata Lucas Fernandes,"Alameda Atlântica da Colina, 3316",2,2025-03-21 23:00:01.667623+00:00,2025-03-21 23:00:01.667623+00:00
181599,Tiago Márcia Costa,"Rua Duque da Fonte, 6914",18,2025-03-28 06:25:01.250529+00:00,2025-03-28 06:25:01.250529+00:00
183555,Eduardo Eduardo Silva,"Rua Principal da Liberdade, 2434",10,2025-04-04 01:25:01.329759+00:00,2025-04-04 01:25:01.329759+00:00
176721,Rodrigo Larissa Oliveira,"Alameda Coronel da Liberdade, 9340",14,2025-03-11 07:45:01.890865+00:00,2025-03-11 07:45:01.890865+00:00
178253,Rebeca Fernando Oliveira,"Beco Santa da Harmonia, 3270",16,2025-03-16 15:25:01.488991+00:00,2025-03-16 15:25:01.488991+00:00
179785,Diego Francisco Fernandes,"Rodovia Brasil da Aventura, 1309",13,2025-03-21 23:05:01.854113+00:00,2025-03-21 23:05:01.854113+00:00
181600,André José Rodrigues,"Estrada Sete de Setembro da Colina, 7118",4,2025-03-28 06:30:01.763337+00:00,2025-03-28 06:30:01.763337+00:00
183556,Fernando Márcia Cavalcanti,"Estrada Imperador do Sol, 2792",5,2025-04-04 01:30:01.507626+00:00,2025-04-04 01:30:01.507626+00:00
176722,Tatiana Fernando Freitas,"Rodovia Principal dos Coqueiros, 1583",5,2025-03-11 07:50:02.145119+00:00,2025-03-11 07:50:02.145119+00:00
178254,Fernanda Larissa Fernandes,"Vila Juscelino das Américas, 599",25,2025-03-16 15:30:01.770312+00:00,2025-03-16 15:30:01.770312+00:00
179786,Julia Marcos Campos,"Beco Marquês da Colina, 3630",27,2025-03-21 23:10:02.077692+00:00,2025-03-21 23:10:02.077692+00:00
181601,Lucas Samuel Pinto,"Avenida Santo Vinhedos, 7655",5,2025-03-28 06:35:02.341209+00:00,2025-03-28 06:35:02.341209+00:00
183557,Fernanda das Lima,"Rodovia Marquês do Mar, 5538",11,2025-04-04 01:35:01.705200+00:00,2025-04-04 01:35:01.705200+00:00
176723,Rodrigo Márcia Costa,"Largo Xavier da Pedra, 8146",22,2025-03-11 07:55:01.311232+00:00,2025-03-11 07:55:01.311232+00:00
178255,Lucas Ana Rodrigues,"Largo Vitória da Mata, 6533",16,2025-03-16 15:35:01.558397+00:00,2025-03-16 15:35:01.558397+00:00
179787,Tatiana Clara Pereira,"Rodovia São João da Floresta, 1131",23,2025-03-21 23:15:01.277032+00:00,2025-03-21 23:15:01.277032+00:00
181602,Mariana dos Almeida,"Vila Independência dos Santos, 8070",13,2025-03-28 06:40:01.722225+00:00,2025-03-28 06:40:01.722225+00:00
183558,Felipe Alice Pereira,"Beco Flores dos Peixes, 8644",25,2025-04-04 01:40:01.901649+00:00,2025-04-04 01:40:01.901649+00:00
176724,Vanessa e Rodrigues,"Via Tocantins do Campo, 6361",9,2025-03-11 08:00:01.463305+00:00,2025-03-11 08:00:01.463305+00:00
178256,Gabriel Samuel Campos,"Passagem Industrial da Vida, 2638",14,2025-03-16 15:40:01.720006+00:00,2025-03-16 15:40:01.720006+00:00
179788,Mateus Carolina Castro,"Praça Flores da Montanha, 592",4,2025-03-21 23:20:01.627948+00:00,2025-03-21 23:20:01.627948+00:00
181603,Caio Felipe Monteiro,"Avenida Juscelino Vinhedos, 4732",25,2025-03-28 06:45:01.924722+00:00,2025-03-28 06:45:01.924722+00:00
183559,Fernando Marcos Lima,"Avenida Central da Harmonia, 5250",2,2025-04-04 01:45:02.104849+00:00,2025-04-04 01:45:02.104849+00:00
176725,Fernando Samuel Gomes,"Passagem São João das Rosas, 9785",13,2025-03-11 08:05:01.682560+00:00,2025-03-11 08:05:01.682560+00:00
178257,Cristina Pedro Costa,"Avenida Flores do Campo, 6105",6,2025-03-16 15:45:01.902723+00:00,2025-03-16 15:45:01.902723+00:00
179789,Bruno do Fernandes,"Alameda Rei dos Peixes, 3295",23,2025-03-21 23:25:01.823945+00:00,2025-03-21 23:25:01.823945+00:00
181604,Daniela Carolina Oliveira,"Rodovia Flores dos Viajantes, 4631",4,2025-03-28 06:50:02.235044+00:00,2025-03-28 06:50:02.235044+00:00
183560,Julia Leonardo Cardoso,"Vila Marquês do Porto, 1256",5,2025-04-04 01:50:01.271368+00:00,2025-04-04 01:50:01.271368+00:00
176726,César Francisco Martins,"Passagem Xavier dos Pássaros, 7588",1,2025-03-11 08:10:01.849808+00:00,2025-03-11 08:10:01.849808+00:00
178258,Eduardo Francisco Rocha,"Beco Kennedy dos Viajantes, 1263",10,2025-03-16 15:50:02.153117+00:00,2025-03-16 15:50:02.153117+00:00
179790,Aline Eduardo Gomes,"Via Santa da Vida, 1845",5,2025-03-21 23:30:01.890070+00:00,2025-03-21 23:30:01.890070+00:00
181605,Alexandre dos Lima,"Beco Ipiranga da Esperança, 3158",16,2025-03-28 06:55:01.448756+00:00,2025-03-28 06:55:01.448756+00:00
183561,Larissa Luís Ribeiro,"Alameda Marquês do Futuro, 7652",16,2025-04-04 01:55:01.437456+00:00,2025-04-04 01:55:01.437456+00:00
176727,Ana Sofia Souza,"Estrada Marquês da Paz, 2182",2,2025-03-11 08:15:02.067690+00:00,2025-03-11 08:15:02.067690+00:00
178259,Mariana Eduardo Freitas,"Estrada Nossa Senhora da Montanha, 2816",27,2025-03-16 15:55:01.316819+00:00,2025-03-16 15:55:01.316819+00:00
179791,Juliana Márcia Silva,"Rodovia Palmeiras do Mar, 3923",17,2025-03-21 23:35:02.108600+00:00,2025-03-21 23:35:02.108600+00:00
181606,Renata das Costa,"Vila Tiradentes da Esperança, 4680",25,2025-03-28 07:00:01.734472+00:00,2025-03-28 07:00:01.734472+00:00
183562,Julia das Alves,"Rua Marquês da Estação, 3095",13,2025-04-04 02:00:01.778357+00:00,2025-04-04 02:00:01.778357+00:00
176728,Cristina Luís Nascimento,"Vila Paulista do Mar, 4094",11,2025-03-11 08:20:01.240875+00:00,2025-03-11 08:20:01.240875+00:00
178260,Mariana Ana Barbosa,"Estrada Libertadores da Liberdade, 967",28,2025-03-16 16:00:01.486695+00:00,2025-03-16 16:00:01.486695+00:00
179792,Nathalia Lucas Castro,"Travessa Sete de Setembro dos Navegantes, 7953",13,2025-03-21 23:40:01.312362+00:00,2025-03-21 23:40:01.312362+00:00
181607,Clara João Gomes,"Estrada Quintino dos Pássaros, 6911",13,2025-03-28 07:05:02.140258+00:00,2025-03-28 07:05:02.140258+00:00
183563,Camila Maria Nascimento,"Vila Independência da Prosperidade, 5779",19,2025-04-04 02:05:02.050984+00:00,2025-04-04 02:05:02.050984+00:00
176729,Gabriel Lucas Monteiro,"Vila Paulista da Esperança, 7181",5,2025-03-11 08:25:01.388242+00:00,2025-03-11 08:25:01.388242+00:00
178261,Eduardo Rosa Castro,"Passagem Amazonas da Aventura, 6217",25,2025-03-16 16:05:01.867243+00:00,2025-03-16 16:05:01.867243+00:00
179793,Lucas Eduardo Nascimento,"Rodovia Principal dos Viajantes, 7573",2,2025-03-21 23:45:01.543051+00:00,2025-03-21 23:45:01.543051+00:00
181608,Felipe Felipe Freitas,"Praça Monteiro dos Navegantes, 3601",25,2025-03-28 07:10:01.323184+00:00,2025-03-28 07:10:01.323184+00:00
183564,Fernanda e Almeida,"Alameda Marquês das Rosas, 9691",28,2025-04-04 02:10:01.208674+00:00,2025-04-04 02:10:01.208674+00:00
176730,Fernanda Felipe Pinto,"Passagem Industrial das Américas, 5316",29,2025-03-11 08:30:01.546922+00:00,2025-03-11 08:30:01.546922+00:00
178262,Daniela e Carvalho,"Alameda Santana da Lua, 7646",13,2025-03-16 16:10:02.141102+00:00,2025-03-16 16:10:02.141102+00:00
179794,Aline Ana Alves,"Vila Central da Colina, 4887",23,2025-03-21 23:50:01.757175+00:00,2025-03-21 23:50:01.757175+00:00
181609,Bruno Rafael Freitas,"Rodovia Brasil do Progresso, 3574",13,2025-03-28 07:15:01.491363+00:00,2025-03-28 07:15:01.491363+00:00
183565,Vanessa José Mendes,"Beco Xavier da Inovação, 1123",21,2025-04-04 02:15:01.361029+00:00,2025-04-04 02:15:01.361029+00:00
176731,Isabela Márcia Alves,"Vila Kennedy das Américas, 4682",5,2025-03-11 08:35:01.766223+00:00,2025-03-11 08:35:01.766223+00:00
178263,Renata Paula Cavalcanti,"Praça Marquês da Lua, 2524",11,2025-03-16 16:15:01.345968+00:00,2025-03-16 16:15:01.345968+00:00
179795,Caio Gustavo Fernandes,"Praça Coronel do Campo, 4972",28,2025-03-21 23:55:01.971692+00:00,2025-03-21 23:55:01.971692+00:00
181610,Leonardo dos Santos,"Via Ipiranga da Harmonia, 2402",7,2025-03-28 07:20:01.717220+00:00,2025-03-28 07:20:01.717220+00:00
183566,Marcos Rosa Alves,"Rodovia Oliveira da Serra, 1277",1,2025-04-04 02:20:01.800989+00:00,2025-04-04 02:20:01.800989+00:00
176732,Lucas Gustavo Castro,"Travessa Amazonas do Pacífico, 4513",16,2025-03-11 08:40:02.006049+00:00,2025-03-11 08:40:02.006049+00:00
178264,Gustavo Juliana Pinto,"Vila Imperador dos Peixes, 9430",2,2025-03-16 16:20:01.519873+00:00,2025-03-16 16:20:01.519873+00:00
179796,Carlos da Nascimento,"Beco Tocantins da Lua, 7681",24,2025-03-22 00:00:01.167227+00:00,2025-03-22 00:00:01.167227+00:00
181611,Rebeca Gustavo Gomes,"Estrada Rainha do Campo, 9106",17,2025-03-28 07:25:01.928831+00:00,2025-03-28 07:25:01.928831+00:00
183567,Renata Fábio Alves,"Beco Paulista da Liberdade, 5266",11,2025-04-04 02:25:01.987381+00:00,2025-04-04 02:25:01.987381+00:00
176733,Fernando José Silva,"Via Palmeiras das Américas, 1410",10,2025-03-11 08:45:01.169354+00:00,2025-03-11 08:45:01.169354+00:00
178265,Rafael Gustavo Fernandes,"Travessa Bandeirantes da Liberdade, 2084",27,2025-03-16 16:25:01.782156+00:00,2025-03-16 16:25:01.782156+00:00
179797,Bruno Leonardo Rodrigues,"Rodovia Marquês das Acácias, 5383",13,2025-03-22 00:05:01.346320+00:00,2025-03-22 00:05:01.346320+00:00
181612,Rebeca de Moura,"Vila Santana da Felicidade, 2733",23,2025-03-28 07:30:01.127156+00:00,2025-03-28 07:30:01.127156+00:00
183568,Marcos e Silva,"Travessa Coronel do Porto, 4425",19,2025-04-04 02:30:01.414521+00:00,2025-04-04 02:30:01.414521+00:00
176734,Gabriela Paula Monteiro,"Alameda Sete de Setembro da Mata, 8375",28,2025-03-11 08:50:01.329522+00:00,2025-03-11 08:50:01.329522+00:00
178266,Tatiana da Ribeiro,"Rua Bandeirantes da Lua, 4663",19,2025-03-16 16:30:02.004520+00:00,2025-03-16 16:30:02.004520+00:00
179798,Rodrigo Francisco Silva,"Rodovia Oliveira da Saúde, 5009",14,2025-03-22 00:10:01.555507+00:00,2025-03-22 00:10:01.555507+00:00
181613,Bruno José Souza,"Praça Santa dos Coqueiros, 7636",9,2025-03-28 07:35:01.287765+00:00,2025-03-28 07:35:01.287765+00:00
183569,Camila Ricardo Monteiro,"Beco São João do Futuro, 8989",28,2025-04-04 02:35:01.566411+00:00,2025-04-04 02:35:01.566411+00:00
176735,Mariana das Rocha,"Rua Marquês da Inovação, 813",13,2025-03-11 08:55:01.543295+00:00,2025-03-11 08:55:01.543295+00:00
178267,Nathalia Sofia Almeida,"Praça Palmeiras dos Peixes, 5286",5,2025-03-16 16:35:01.193274+00:00,2025-03-16 16:35:01.193274+00:00
179799,Rafael Fernando Campos,"Largo Oliveira do Mar, 8802",29,2025-03-22 00:15:01.734807+00:00,2025-03-22 00:15:01.734807+00:00
181614,Patrícia Fábio Santos,"Avenida Bandeirantes do Pacífico, 4248",7,2025-03-28 07:40:01.556899+00:00,2025-03-28 07:40:01.556899+00:00
183570,Gabriela Paula Campos,"Praça Doutor da Inovação, 7205",21,2025-04-04 02:40:01.767696+00:00,2025-04-04 02:40:01.767696+00:00
176736,Marcelo Samuel Costa,"Via Principal da Fonte, 5310",28,2025-03-11 09:00:01.782756+00:00,2025-03-11 09:00:01.782756+00:00
178268,Larissa dos Rocha,"Largo Coronel da Montanha, 8118",25,2025-03-16 16:40:01.367375+00:00,2025-03-16 16:40:01.367375+00:00
179800,Bruno Márcia Mendes,"Passagem Santo do Mar, 1743",17,2025-03-22 00:20:02.100247+00:00,2025-03-22 00:20:02.100247+00:00
181615,Julia José Mendes,"Rodovia Marquês do Bosque, 6846",9,2025-03-28 07:45:01.763623+00:00,2025-03-28 07:45:01.763623+00:00
183571,Renata Ricardo Martins,"Largo Industrial Vinhedos, 6714",13,2025-04-04 02:45:01.951491+00:00,2025-04-04 02:45:01.951491+00:00
176737,Eduardo Felipe Lima,"Via Rei das Dunas, 2731",29,2025-03-11 09:05:02.071894+00:00,2025-03-11 09:05:02.071894+00:00
178269,Mariana Ana Costa,"Vila Santo do Progresso, 7845",18,2025-03-16 16:45:01.560194+00:00,2025-03-16 16:45:01.560194+00:00
179801,Rafael Márcia Gomes,"Travessa Barão da Tecnologia, 4587",5,2025-03-22 00:25:01.288867+00:00,2025-03-22 00:25:01.288867+00:00
181616,Rafael de Araújo,"Avenida Oliveira Vinhedos, 7150",25,2025-03-28 07:50:01.938099+00:00,2025-03-28 07:50:01.938099+00:00
183572,Isabela Felipe Silva,"Largo Flores da Lua, 3685",4,2025-04-04 02:50:01.140528+00:00,2025-04-04 02:50:01.140528+00:00
176738,Patrícia Juliana Oliveira,"Travessa Industrial das Rosas, 4261",10,2025-03-11 09:10:01.239422+00:00,2025-03-11 09:10:01.239422+00:00
178270,César Antônio Monteiro,"Praça Barão da Felicidade, 7115",19,2025-03-16 16:50:01.787935+00:00,2025-03-16 16:50:01.787935+00:00
179802,Tatiana de Ribeiro,"Estrada Zumbi do Progresso, 8603",16,2025-03-22 00:30:01.478445+00:00,2025-03-22 00:30:01.478445+00:00
181617,Fernanda Marcos Barbosa,"Avenida Brasil da Inovação, 3872",14,2025-03-28 07:55:02.136837+00:00,2025-03-28 07:55:02.136837+00:00
183573,Alexandre Pedro Araújo,"Via Flores da Harmonia, 1386",16,2025-04-04 02:55:01.308459+00:00,2025-04-04 02:55:01.308459+00:00
176739,Larissa Fábio Ribeiro,"Travessa Pinheiros do Campo, 6267",18,2025-03-11 09:15:01.405578+00:00,2025-03-11 09:15:01.405578+00:00
178271,Gustavo Marcos Souza,"Passagem Industrial da Tecnologia, 6523",10,2025-03-16 16:55:01.996348+00:00,2025-03-16 16:55:01.996348+00:00
179803,Patrícia Fernando Cavalcanti,"Estrada Kennedy Vinhedos, 1486",28,2025-03-22 00:35:01.180543+00:00,2025-03-22 00:35:01.180543+00:00
181618,Clara Ricardo Fernandes,"Alameda São João da Prosperidade, 918",12,2025-03-28 08:00:01.305414+00:00,2025-03-28 08:00:01.305414+00:00
183574,Simone Felipe Campos,"Via Industrial da Fonte, 8453",5,2025-04-04 03:00:01.471755+00:00,2025-04-04 03:00:01.471755+00:00
176740,Fernando e Barbosa,"Passagem Xavier do Sol, 3697",22,2025-03-11 09:20:01.587308+00:00,2025-03-11 09:20:01.587308+00:00
